site,latitude,longitude,wmo,name,region,elevation,slope,soilA_field_cap,soilA_perm_wp,lai,soil_base_h,lai_w0,soilAO_w0,soilA_w0,sbase_w0,fire_prob,wind_prob,soilAO_c0,soilAO_n0,soilA_c0,soilA_n0,sbase_c0,sbase_n0,sigma,tmp_lapse_jan,tmp_lapse_feb,tmp_lapse_mar,tmp_lapse_apr,tmp_lapse_may,tmp_lapse_jun,tmp_lapse_jul,tmp_lapse_aug,tmp_lapse_sep,tmp_lapse_oct,tmp_lapse_nov,tmp_lapse_dec,prcp_lapse_jan,prcp_lapse_feb,prcp_lapse_mar,prcp_lapse_apr,prcp_lapse_may,prcp_lapse_jun,prcp_lapse_jul,prcp_lapse_aug,prcp_lapse_sep,prcp_lapse_oct,prcp_lapse_nov,prcp_lapse_dec
1171,33.25,-83.75,0,CONUS_33.25_-83.75,USA,25.5,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,17.7,0.35,119.4,9.21,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,33.25,-83.25,0,CONUS_33.25_-83.25,USA,25.5,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,21.6,0.43,145.9,11.25,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,33.25,-82.75,0,CONUS_33.25_-82.75,USA,25.4,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,22.5,0.45,151.5,11.69,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,33.25,-82.25,0,CONUS_33.25_-82.25,USA,23.2,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,24.4,0.49,164.3,12.68,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,33.25,-81.75,0,CONUS_33.25_-81.75,USA,26.8,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,23.6,0.47,159.0,12.27,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,33.25,-81.25,0,CONUS_33.25_-81.25,USA,17.9,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,18.1,0.36,122.1,9.42,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,33.25,-80.75,0,CONUS_33.25_-80.75,USA,12.6,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,13.5,0.27,91.2,7.03,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,33.25,-80.25,0,CONUS_33.25_-80.25,USA,7.1,0,18.2,10.5,3.0,35.0,0.5,0.6,17.1,10.9,0,0,22.1,0.44,149.0,11.5,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,33.25,-79.75,0,CONUS_33.25_-79.75,USA,5.0,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,23.9,0.48,161.2,12.44,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,33.25,-79.25,0,CONUS_33.25_-79.25,USA,3.1,0,18.2,10.6,3.0,35.0,0.5,0.6,17.1,10.9,0,0,24.5,0.49,165.5,12.76,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,32.75,-105.75,0,CONUS_32.75_-105.75,USA,502.7,0,24.1,13.5,3.0,35.0,0.5,0.6,22.6,10.9,0,0,9.7,0.19,65.7,5.07,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,32.75,-95.75,0,CONUS_32.75_-95.75,USA,15.2,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,5.2,0.1,34.8,2.69,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,32.75,-95.25,0,CONUS_32.75_-95.25,USA,21.4,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,4.3,0.09,29.0,2.24,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,32.75,-94.75,0,CONUS_32.75_-94.75,USA,20.7,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.8,0.08,25.7,1.98,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,32.75,-94.25,0,CONUS_32.75_-94.25,USA,19.1,0,14.0,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,5.7,0.11,38.3,2.96,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,32.75,-93.75,0,CONUS_32.75_-93.75,USA,13.1,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,4.9,0.1,33.2,2.56,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,32.75,-93.25,0,CONUS_32.75_-93.25,USA,18.8,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.8,0.08,25.3,1.95,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,32.75,-92.75,0,CONUS_32.75_-92.75,USA,21.3,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.3,0.07,22.5,1.74,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,32.75,-92.25,0,CONUS_32.75_-92.25,USA,17.3,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,7.3,0.15,49.4,3.81,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,32.75,-91.75,0,CONUS_32.75_-91.75,USA,5.3,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.5,0.07,23.5,1.81,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,32.75,-91.25,0,CONUS_32.75_-91.25,USA,3.2,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.2,0.06,21.8,1.69,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,32.75,-90.75,0,CONUS_32.75_-90.75,USA,19.1,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.2,0.06,21.9,1.69,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,32.75,-90.25,0,CONUS_32.75_-90.25,USA,23.5,0,14.0,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,5.8,0.12,39.0,3.01,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,32.75,-89.75,0,CONUS_32.75_-89.75,USA,19.4,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.4,0.07,23.2,1.79,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,32.75,-89.25,0,CONUS_32.75_-89.25,USA,16.0,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.4,0.07,23.2,1.79,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,32.75,-88.75,0,CONUS_32.75_-88.75,USA,30.6,0,16.4,9.1,3.0,35.0,0.5,0.6,15.4,10.9,0,0,4.8,0.1,32.4,2.5,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,32.75,-88.25,0,CONUS_32.75_-88.25,USA,16.3,0,16.4,9.1,3.0,35.0,0.5,0.6,15.4,10.9,0,0,5.5,0.11,36.8,2.84,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,32.75,-87.75,0,CONUS_32.75_-87.75,USA,24.0,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,8.1,0.16,54.5,4.2,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,32.75,-87.25,0,CONUS_32.75_-87.25,USA,29.4,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,11.5,0.23,77.6,5.99,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,32.75,-86.75,0,CONUS_32.75_-86.75,USA,34.1,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,17.1,0.34,115.0,8.88,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,32.75,-86.25,0,CONUS_32.75_-86.25,USA,46.1,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,14.8,0.3,100.0,7.72,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,32.75,-85.75,0,CONUS_32.75_-85.75,USA,39.7,0,16.8,10.0,3.0,35.0,0.5,0.6,15.7,10.9,0,0,12.3,0.25,83.2,6.42,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,32.75,-85.25,0,CONUS_32.75_-85.25,USA,36.3,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,20.4,0.41,137.8,10.63,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,32.75,-84.75,0,CONUS_32.75_-84.75,USA,52.3,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,22.8,0.46,153.6,11.85,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,32.75,-84.25,0,CONUS_32.75_-84.25,USA,41.9,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,18.7,0.37,125.8,9.71,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,32.75,-83.75,0,CONUS_32.75_-83.75,USA,26.1,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,19.5,0.39,131.7,10.16,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,32.75,-83.25,0,CONUS_32.75_-83.25,USA,23.4,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,14.9,0.3,100.4,7.74,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,32.75,-82.75,0,CONUS_32.75_-82.75,USA,19.6,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,16.4,0.33,110.9,8.55,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,32.75,-82.25,0,CONUS_32.75_-82.25,USA,15.0,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,20.7,0.41,139.5,10.76,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,32.75,-81.75,0,CONUS_32.75_-81.75,USA,17.7,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,18.6,0.37,125.4,9.67,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,32.75,-81.25,0,CONUS_32.75_-81.25,USA,10.4,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,23.5,0.47,158.5,12.23,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,32.75,-80.75,0,CONUS_32.75_-80.75,USA,9.0,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,32.75,-80.25,0,CONUS_32.75_-80.25,USA,4.2,0,18.2,10.6,3.0,35.0,0.5,0.6,17.1,10.9,0,0,22.7,0.45,153.0,11.81,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,32.25,-95.75,0,CONUS_32.25_-95.75,USA,19.3,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,7.6,0.15,51.1,3.95,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,32.25,-95.25,0,CONUS_32.25_-95.25,USA,20.3,0,14.0,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,6.1,0.12,41.0,3.16,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,32.25,-94.75,0,CONUS_32.25_-94.75,USA,20.7,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,5.3,0.11,35.8,2.76,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,32.25,-94.25,0,CONUS_32.25_-94.25,USA,14.9,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,6.4,0.13,43.0,3.32,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,32.25,-93.75,0,CONUS_32.25_-93.75,USA,18.7,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,6.9,0.14,46.6,3.59,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,32.25,-93.25,0,CONUS_32.25_-93.25,USA,16.4,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,6.4,0.13,43.3,3.34,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,32.25,-92.75,0,CONUS_32.25_-92.75,USA,17.2,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,6.2,0.12,42.1,3.24,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,32.25,-92.25,0,CONUS_32.25_-92.25,USA,20.0,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.9,0.08,26.4,2.03,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,32.25,-91.75,0,CONUS_32.25_-91.75,USA,3.4,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,4.7,0.09,31.4,2.42,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,32.25,-91.25,0,CONUS_32.25_-91.25,USA,5.2,0,14.0,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,8.7,0.17,58.9,4.55,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,32.25,-90.75,0,CONUS_32.25_-90.75,USA,23.0,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,8.1,0.16,54.6,4.21,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,32.25,-90.25,0,CONUS_32.25_-90.25,USA,16.2,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,5.3,0.11,36.0,2.78,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,32.25,-89.75,0,CONUS_32.25_-89.75,USA,15.5,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,4.8,0.1,32.6,2.51,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,32.25,-89.25,0,CONUS_32.25_-89.25,USA,16.8,0,14.0,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,6.3,0.13,42.8,3.3,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,32.25,-88.75,0,CONUS_32.25_-88.75,USA,24.0,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,9.8,0.2,65.7,5.07,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,32.25,-88.25,0,CONUS_32.25_-88.25,USA,34.5,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,12.9,0.26,86.6,6.68,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,32.25,-87.75,0,CONUS_32.25_-87.75,USA,19.5,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,21.5,0.43,145.1,11.19,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,32.25,-87.25,0,CONUS_32.25_-87.25,USA,16.0,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,21.8,0.44,146.9,11.33,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,32.25,-86.75,0,CONUS_32.25_-86.75,USA,24.1,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,19.7,0.39,133.1,10.27,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,32.25,-86.25,0,CONUS_32.25_-86.25,USA,28.6,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,21.7,0.43,146.1,11.27,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,32.25,-85.75,0,CONUS_32.25_-85.75,USA,32.3,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,13.1,0.26,88.4,6.82,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,32.25,-85.25,0,CONUS_32.25_-85.25,USA,25.0,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,8.8,0.18,59.6,4.6,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,32.25,-84.75,0,CONUS_32.25_-84.75,USA,35.8,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,14.7,0.29,98.8,7.63,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,32.25,-84.25,0,CONUS_32.25_-84.25,USA,28.7,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,24.6,0.49,165.9,12.8,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,32.25,-83.75,0,CONUS_32.25_-83.75,USA,16.3,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,32.25,-83.25,0,CONUS_32.25_-83.25,USA,15.8,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,16.6,0.33,111.9,8.63,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,32.25,-82.75,0,CONUS_32.25_-82.75,USA,17.6,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,17.0,0.34,114.7,8.85,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,32.25,-82.25,0,CONUS_32.25_-82.25,USA,13.1,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,18.3,0.37,123.4,9.52,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,32.25,-81.75,0,CONUS_32.25_-81.75,USA,15.3,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,21.4,0.43,144.2,11.12,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,32.25,-81.25,0,CONUS_32.25_-81.25,USA,9.9,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,20.7,0.41,139.5,10.76,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,32.25,-80.75,0,CONUS_32.25_-80.75,USA,3.1,0,16.8,10.0,3.0,35.0,0.5,0.6,15.8,10.9,0,0,20.8,0.42,139.9,10.79,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,31.75,-96.25,0,CONUS_31.75_-96.25,USA,22.7,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.0,0.06,20.0,1.54,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,31.75,-95.75,0,CONUS_31.75_-95.75,USA,28.5,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.3,0.07,22.1,1.7,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,31.75,-95.25,0,CONUS_31.75_-95.25,USA,29.6,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,4.2,0.08,28.3,2.18,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,31.75,-94.75,0,CONUS_31.75_-94.75,USA,25.5,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.4,0.07,23.0,1.77,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,31.75,-94.25,0,CONUS_31.75_-94.25,USA,21.0,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.3,0.07,22.5,1.74,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,31.75,-93.75,0,CONUS_31.75_-93.75,USA,18.0,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.6,0.07,24.4,1.88,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,31.75,-93.25,0,CONUS_31.75_-93.25,USA,24.4,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,7.3,0.15,49.0,3.78,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,31.75,-92.75,0,CONUS_31.75_-92.75,USA,14.6,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,7.4,0.15,49.7,3.84,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,31.75,-92.25,0,CONUS_31.75_-92.25,USA,16.3,0,14.0,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,6.4,0.13,42.9,3.31,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,31.75,-91.75,0,CONUS_31.75_-91.75,USA,12.0,0,13.9,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,7.4,0.15,50.1,3.86,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,31.75,-91.25,0,CONUS_31.75_-91.25,USA,33.2,0,14.0,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,11.4,0.23,76.8,5.92,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,31.75,-90.75,0,CONUS_31.75_-90.75,USA,31.1,0,14.0,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,8.6,0.17,57.8,4.46,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,31.75,-90.25,0,CONUS_31.75_-90.25,USA,24.8,0,14.0,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,5.9,0.12,39.8,3.07,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,31.75,-89.75,0,CONUS_31.75_-89.75,USA,28.0,0,14.0,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,7.6,0.15,51.1,3.94,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,31.75,-89.25,0,CONUS_31.75_-89.25,USA,23.0,0,14.0,6.2,3.0,35.0,0.5,0.6,13.1,10.9,0,0,15.0,0.3,100.9,7.78,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,31.75,-88.75,0,CONUS_31.75_-88.75,USA,19.8,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,16.2,0.32,109.4,8.44,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,31.75,-88.25,0,CONUS_31.75_-88.25,USA,24.6,0,16.5,9.1,3.0,35.0,0.5,0.6,15.5,10.9,0,0,14.8,0.3,99.8,7.7,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
